y,x
0.11643872358718009,0.65-1.1
0.3393156179888223,0.65-1.1
0.18524962200566295,0.65-1.1
0.06756147360484517,0.65-1.1
0.19385910189053013,0.65-1.1
0.10820533921871263,0.65-1.1
0.18690731518944345,0.65-1.1
0.07513295124157662,0.65-1.1
0.10732329303162694,0.65-1.1
0.10588448587349311,0.65-1.1
0.1706467246642726,0.65-1.1
0.265916245342167,0.65-1.1
0.16903819876344434,0.65-1.1
0.18211397585826122,0.65-1.1
0.2511725381439201,0.65-1.1
0.32110266913620195,0.65-1.1
0.0806332817236189,0.65-1.1
0.22542858595102935,0.65-1.1
0.11550648143724442,0.65-1.1
0.20330165747142023,0.65-1.1
0.19683847494468132,0.65-1.1
0.11476388211331494,0.65-1.1
0.4270428552060409,0.65-1.1
0.13309311173737534,0.65-1.1
0.1935204013494607,0.65-1.1
0.18504815662455085,0.65-1.1
0.11051826193009294,0.65-1.1
0.1276479491638021,0.65-1.1
0.23434736004968262,0.65-1.1
0.10221166048477881,0.65-1.1
0.30767879579067675,0.65-1.1
0.2573675374773471,0.65-1.1
0.1914772097224713,0.65-1.1
0.10086941234676931,0.65-1.1
0.1336953499312037,0.65-1.1
0.10109615425326965,0.65-1.1
0.10383854319407561,0.65-1.1
0.22530311334984907,0.65-1.1
0.11475166916461364,0.65-1.1
0.12643911891814985,0.65-1.1
0.12820158811788418,0.65-1.1
0.18151857993002116,0.65-1.1
0.16807962063197118,0.65-1.1
0.24099347303223878,0.65-1.1
0.08393664971857603,0.65-1.1
0.11042687375687872,0.65-1.1
0.17370314183585608,0.65-1.1
0.09153661170329282,0.65-1.1
0.2061734379088439,0.65-1.1
0.09676982664272867,0.65-1.1
0.1998706834386483,0.65-1.1
0.1279864659005148,0.65-1.1
0.08275708393997726,0.65-1.1
0.08032319462734729,0.65-1.1
0.12028084107057065,0.65-1.1
0.07326691266988083,0.65-1.1
0.07011065623476292,0.65-1.1
0.041328828355836705,0.65-1.1
0.15506117001385297,0.65-1.1
0.12495401686727052,0.65-1.1
0.12412923167631315,0.65-1.1
0.18802283803035302,0.65-1.1
0.2106004914680484,0.65-1.1
0.09135177182281905,0.65-1.1
0.14462169767180755,0.65-1.1
0.23162040635291817,0.65-1.1
0.0634116271461275,0.65-1.1
0.19561653792983577,0.65-1.1
0.1455411167143829,0.65-1.1
0.1577734366002234,0.65-1.1
0.057899512072927754,0.65-1.1
0.347027517818259,0.65-1.1
0.12869459271915512,0.65-1.1
0.1797028170880168,0.65-1.1
0.36139368617726997,0.65-1.1
0.2525245390400103,0.65-1.1
0.14171393860183987,0.65-1.1
0.16585877537782112,0.65-1.1
0.10362400489930793,0.65-1.1
0.20371220444559404,0.65-1.1
0.22334335878562056,0.65-1.1
0.1657508689319848,0.65-1.1
0.1376839916160516,0.65-1.1
0.13563342683977167,0.65-1.1
0.11423162907536256,0.65-1.1
0.04616398566569808,0.65-1.1
0.10070290449326258,0.65-1.1
0.079061583210175,0.65-1.1
0.11398894207443401,0.65-1.1
0.1281403919229441,0.65-1.1
0.18943554860364653,0.65-1.1
0.09966955804669458,0.65-1.1
0.13928643447411307,0.65-1.1
0.14762594685903466,0.65-1.1
0.20496286070069714,0.65-1.1
0.34492026467439096,0.65-1.1
0.12433287758495108,0.65-1.1
0.14593897955973753,0.65-1.1
0.11854143586882933,0.65-1.1
0.16626375582975042,0.65-1.1
0.24772225807004955,0.65-1.1
0.06220059230294101,0.65-1.1
0.09523272982435108,0.65-1.1
0.1003947453584,0.65-1.1
0.124533501588036,0.65-1.1
0.16582454376442585,0.65-1.1
0.16712364960050782,0.65-1.1
0.04861058148580172,0.65-1.1
0.4616830964134166,0.65-1.1
0.07415869154511824,0.65-1.1
0.11047328116638187,0.65-1.1
0.12229130856565608,0.65-1.1
0.07818133586537276,0.65-1.1
0.17718575125803757,0.65-1.1
0.06518511034572474,0.65-1.1
0.08359635623182626,0.65-1.1
0.1423902394293361,0.65-1.1
0.12498376728182922,0.65-1.1
0.22360084797118654,0.65-1.1
0.21036253221319526,0.65-1.1
0.13746731371565488,0.65-1.1
0.11410492157981766,0.65-1.1
0.13587554103876104,0.65-1.1
0.06856620240044643,0.65-1.1
0.09506432700691174,0.65-1.1
0.11645111314024473,0.65-1.1
0.3427651469083565,0.65-1.1
0.13924542102404003,0.65-1.1
0.1817658775971792,0.65-1.1
0.07116992411253165,0.65-1.1
0.0777787939308418,0.65-1.1
0.13699796979485482,0.65-1.1
0.20365067377699805,0.65-1.1
0.05391503406563241,0.65-1.1
0.11536232208761929,0.65-1.1
0.0794763189163394,0.65-1.1
0.14354621722496114,0.65-1.1
0.10656027797566274,0.65-1.1
0.1428869508653824,0.65-1.1
0.1816041221919687,0.65-1.1
0.0771982811502125,0.65-1.1
0.16593170319218278,0.65-1.1
0.14417634158672796,0.65-1.1
0.23667679387392285,0.65-1.1
0.39625327853898296,0.65-1.1
0.18883817171837458,0.65-1.1
0.16399690865439545,0.65-1.1
0.3755229063861667,0.65-1.1
0.15171831301472233,0.65-1.1
0.15937992020064345,0.65-1.1
0.12968353935358037,0.65-1.1
0.12429009391850802,0.65-1.1
0.06664101137076703,0.65-1.1
0.2046246924841802,0.65-1.1
0.19399502578703443,0.65-1.1
0.11574108699416491,0.65-1.1
0.1509776412736481,0.65-1.1
0.102040789659044,0.65-1.1
0.24856371072675149,0.65-1.1
0.06459542328657425,0.65-1.1
0.13092490558307232,0.65-1.1
0.07318028190869814,0.65-1.1
0.08142351545144066,0.65-1.1
0.24584353748434637,0.65-1.1
0.07047283085941065,0.65-1.1
0.1800194365894641,0.65-1.1
0.15119283338443787,0.65-1.1
0.22816910761305859,0.65-1.1
0.10274091986977296,0.65-1.1
0.16489685219994915,0.65-1.1
0.1380250657333749,0.65-1.1
0.0726942936536101,0.65-1.1
0.06329142488761925,0.65-1.1
0.20046012403257943,0.65-1.1
0.11863027938058471,0.65-1.1
0.21892000085809216,0.65-1.1
0.11147787167616525,0.65-1.1
0.1178704329324662,0.65-1.1
0.08869967196399657,0.65-1.1
0.303455595686077,0.65-1.1
0.18755198747035948,0.65-1.1
0.06176144262297382,0.65-1.1
0.0982902033537356,0.65-1.1
0.1286311827249222,0.65-1.1
0.10739434801944447,0.65-1.1
0.057202337331491264,0.65-1.1
0.20228032862270984,0.65-1.1
0.20798793792700665,0.65-1.1
0.2916558647981347,0.65-1.1
0.07092772511985117,0.65-1.1
0.3161658823564888,0.65-1.1
0.09016460163243639,0.65-1.1
0.2923627931008783,0.65-1.1
0.221463824061383,0.65-1.1
0.1315134205256459,0.65-1.1
0.10849841595646571,0.65-1.1
0.11075054278891194,0.65-1.1
0.3324318602984397,0.65-1.1
0.07858686228279589,0.65-1.1
0.08412878774368074,0.65-1.1
0.08761201500947026,0.65-1.1
0.1941806595784863,0.65-1.1
0.1654310882160277,0.65-1.1
0.09047083597594492,0.65-1.1
0.12680492515022465,0.65-1.1
0.1297357629619267,0.65-1.1
0.10162016705233494,0.65-1.1
0.1502067854696382,0.65-1.1
0.12720572491846885,0.65-1.1
0.1877152284454026,0.65-1.1
0.14887075792029036,0.65-1.1
0.1506251282591024,0.65-1.1
0.08901356332937228,0.65-1.1
0.1615848396239637,0.65-1.1
0.0559993860445496,0.65-1.1
0.21571198527608806,0.65-1.1
0.12166021197980353,0.65-1.1
0.15858175775386124,0.65-1.1
0.13333175145225995,0.65-1.1
0.1261425073544533,0.65-1.1
0.05951118356088078,0.65-1.1
0.22203801229107786,0.65-1.1
0.1445051609553392,0.65-1.1
0.08648022404678428,0.65-1.1
0.11665418960409249,0.65-1.1
0.196012327922546,0.65-1.1
0.15105498351977167,0.65-1.1
0.054956782780048764,0.65-1.1
0.1270246986029861,0.65-1.1
0.2204991487374963,0.65-1.1
0.2425630364461088,0.65-1.1
0.2670099842733082,0.65-1.1
0.12565601960003803,0.65-1.1
0.31198659026229447,0.65-1.1
0.21459100051820298,0.65-1.1
0.10376492226572495,0.65-1.1
0.14621685305232568,0.65-1.1
0.08460347429333476,0.65-1.1
0.04132831482154726,0.65-1.1
0.17885434358138358,0.65-1.1
0.1875585306722086,0.65-1.1
0.11924252071972115,0.65-1.1
0.27002205696698905,0.65-1.1
0.09930226508320013,0.65-1.1
0.15854877377600315,0.65-1.1
0.1572667509002657,0.65-1.1
0.17545467634056477,0.65-1.1
0.1299681359301089,0.65-1.1
0.13193025001036202,0.65-1.1
0.09826296280414473,0.65-1.1
0.11515840253815039,0.65-1.1
0.08171046902841285,0.65-1.1
0.15364665376775102,0.65-1.1
0.09633029145066271,0.65-1.1
0.14970088460389197,0.65-1.1
0.08841133903425974,0.65-1.1
0.1664057004724354,0.65-1.1
0.22389966973764583,0.65-1.1
0.09612744544257469,0.65-1.1
0.211029651245855,0.65-1.1
0.0604960791231296,0.65-1.1
0.16336647805343274,0.65-1.1
0.2157491387726695,0.65-1.1
0.5948035938266646,0.65-1.1
0.14017903368608844,0.65-1.1
0.10900263707325533,0.65-1.1
0.08929607385224357,0.65-1.1
0.3065118605639341,0.65-1.1
0.07914083858672098,0.65-1.1
0.15746431044232373,0.65-1.1
0.18843577146343063,0.65-1.1
0.13385779386688268,0.65-1.1
0.13677914892698925,0.65-1.1
0.14967824645931616,0.65-1.1
0.08903049813150887,0.65-1.1
0.3115927686720353,0.65-1.1
0.1340465232313861,0.65-1.1
0.06369000894275637,0.65-1.1
0.1529909262122006,0.65-1.1
0.09457910544910138,0.65-1.1
0.1799593030424183,0.65-1.1
0.09552824972187607,0.65-1.1
0.06032526265555427,0.65-1.1
0.20484723378438033,0.65-1.1
0.05980541866107257,0.65-1.1
0.17645259374863592,0.65-1.1
0.06491394295846503,0.65-1.1
0.15817927664880913,0.65-1.1
0.1590951168745234,0.65-1.1
0.10965365106510602,0.65-1.1
0.14766401418803407,0.65-1.1
0.1812769225131393,0.65-1.1
0.09803890754773334,0.65-1.1
0.05010106980058528,0.65-1.1
0.21250041124273297,0.65-1.1
0.17471116243020535,0.65-1.1
0.19370946186828136,0.65-1.1
0.12488375270425489,0.65-1.1
0.1446188071238348,0.65-1.1
0.12643610955484963,0.65-1.1
0.2367841869359085,0.65-1.1
0.20007863117033542,0.65-1.1
0.14630797812285176,0.65-1.1
0.20110337137844214,0.65-1.1
0.19952021541663134,0.65-1.1
0.22536982935996294,0.65-1.1
0.06684779839510387,0.65-1.1
0.18660483042295894,0.65-1.1
0.10281898439184987,0.65-1.1
0.14505259379103852,0.65-1.1
0.09226665978996133,0.65-1.1
0.08253348220747146,0.65-1.1
0.1208943607780049,0.65-1.1
0.145560077438794,0.65-1.1
0.16722826464555665,0.65-1.1
0.10600407192555308,0.65-1.1
0.0561754867204111,0.65-1.1
0.03397599501937156,0.65-1.1
0.3342216218868587,0.65-1.1
0.15283151476839255,0.65-1.1
0.17880129202254436,0.65-1.1
0.06830291974406448,0.65-1.1
0.12642698640810301,0.65-1.1
0.18327325196112343,0.65-1.1
0.1503116322385913,0.65-1.1
0.19430837051689823,0.65-1.1
0.14813768987717058,0.65-1.1
0.21212064049511212,0.65-1.1
0.07000147683998927,0.65-1.1
0.2805609597020149,0.65-1.1
0.10201709699919122,0.65-1.1
0.18274565704132834,0.65-1.1
0.26695006047824416,0.65-1.1
0.09186291132126917,0.65-1.1
0.421510230129214,0.65-1.1
0.14956575255967883,0.65-1.1
0.06878674452761166,0.65-1.1
0.15222186171877433,0.65-1.1
0.14554902285458135,0.65-1.1
0.11444651819184372,0.65-1.1
0.15090095024604983,0.65-1.1
0.146079486461324,0.65-1.1
0.2240002338198908,0.65-1.1
0.18847736777967583,0.65-1.1
0.08267215256554676,0.65-1.1
0.15315915896244076,0.65-1.1
0.08724799781785503,0.65-1.1
0.09886520491001236,0.65-1.1
0.14572024022339847,0.65-1.1
0.07920483484079603,0.65-1.1
0.08098296683416696,0.65-1.1
0.0840819226207509,0.65-1.1
0.09704589055310055,0.65-1.1
0.08984497065693918,0.65-1.1
0.0740899857282963,0.65-1.1
0.13927382683141593,0.65-1.1
0.09431834742130123,0.65-1.1
0.10037068623795246,0.65-1.1
0.06166992843241954,0.65-1.1
0.2548568412599766,0.65-1.1
0.15136023232785797,0.65-1.1
0.17436635946813067,0.65-1.1
0.11535967108068235,0.65-1.1
0.14935223557687435,0.65-1.1
0.09941212467742412,0.65-1.1
0.16244660915233852,0.65-1.1
0.11965675864252338,0.65-1.1
0.11607700934703896,0.65-1.1
0.31127276748020016,0.65-1.1
0.18014768365989334,0.65-1.1
0.07817363617771883,0.65-1.1
0.14485974713540503,0.65-1.1
0.11944193027042152,0.65-1.1
0.16512207115808772,0.65-1.1
0.208046048034058,0.65-1.1
0.12707943699328605,0.65-1.1
0.05733548837171659,0.65-1.1
0.21153414405370052,0.65-1.1
0.11527879489005059,0.65-1.1
0.12495942846918613,0.65-1.1
0.12213603868606362,0.65-1.1
0.1327991316853507,0.65-1.1
0.11486643492421442,0.65-1.1
0.07354498500378844,0.65-1.1
0.18676659587971078,0.65-1.1
0.11237608359998204,0.65-1.1
0.1373216899445193,0.65-1.1
0.131360972073274,0.65-1.1
0.09762122720185928,0.65-1.1
0.13121732892928809,0.65-1.1
0.2699285106693284,0.65-1.1
0.08198595106867597,0.65-1.1
0.20050278565415733,0.65-1.1
0.15777158239345768,0.65-1.1
0.16047405560868783,0.65-1.1
0.13548428471443433,0.65-1.1
0.07954433535154486,0.65-1.1
0.0674218860604461,0.65-1.1
0.27412277349414604,0.65-1.1
0.23039949172734603,0.65-1.1
0.2714492749730259,0.65-1.1
0.11602458417627204,0.65-1.1
0.3224591941320056,0.65-1.1
0.14368788901827262,0.65-1.1
0.17354784356662628,0.65-1.1
0.18058995801965577,0.65-1.1
0.08879198132157604,0.65-1.1
0.07258342079372172,0.65-1.1
0.1354445483457248,0.65-1.1
0.09520257539156841,0.65-1.1
0.17150862756707788,0.65-1.1
0.26974696654658387,0.65-1.1
0.17470468452368065,0.65-1.1
0.14528464048889514,0.65-1.1
0.09645553562442545,0.65-1.1
0.15978563674735377,0.65-1.1
0.1747557980821467,0.65-1.1
0.13032832543718054,0.65-1.1
0.12684998734742753,0.65-1.1
0.13426633900368076,0.65-1.1
0.28186307758474094,0.65-1.1
0.08820435125814666,0.65-1.1
0.18894021058215094,0.65-1.1
0.15340977440517486,0.65-1.1
0.07245012720369473,0.65-1.1
0.19111729574680691,0.65-1.1
0.25791804899143694,0.65-1.1
0.12834438434025616,0.65-1.1
0.2990758616129834,0.65-1.1
0.0853288012163539,0.65-1.1
0.13851373382543952,0.65-1.1
0.0699175565215359,0.65-1.1
0.2013970426636577,0.65-1.1
0.18420004949016214,0.65-1.1
0.1551779661392121,0.65-1.1
0.06393011719604211,0.65-1.1
0.15273101254355453,0.65-1.1
0.1493641016029287,0.65-1.1
0.09690379289451809,0.65-1.1
0.09161396245410205,0.65-1.1
0.12991662837308998,0.65-1.1
0.09172271134030982,0.65-1.1
0.278995722216942,0.65-1.1
0.20086931595793256,0.65-1.1
0.14874890308062239,0.65-1.1
0.2248571615895404,0.65-1.1
0.20433466630210576,0.65-1.1
0.23976174588937932,0.65-1.1
0.11855300831395545,0.65-1.1
0.15428752919548014,0.65-1.1
0.11903502886670085,0.65-1.1
0.10419897601959488,0.65-1.1
0.16932107042700212,0.65-1.1
0.16784415596141308,0.65-1.1
0.1208098230542868,0.65-1.1
0.14278372263527606,0.65-1.1
0.1938420390072949,0.65-1.1
0.07277935939090065,0.65-1.1
0.09496248746327272,0.65-1.1
0.08776410656954828,0.65-1.1
0.12319549351795876,0.65-1.1
0.08364338664958275,0.65-1.1
0.2474149121759215,0.65-1.1
0.04904965144911986,0.65-1.1
0.3568067194406738,0.65-1.1
0.0684941974264807,0.65-1.1
0.11415725053068586,0.65-1.1
0.20227543750384383,0.65-1.1
0.15457778298620564,0.65-1.1
0.13446040368913562,0.65-1.1
0.1531181562715939,0.65-1.1
0.13927596338316509,0.65-1.1
0.06857285925249142,0.65-1.1
0.08138847748589949,0.65-1.1
0.202245078376144,0.65-1.1
0.07439743395356316,0.65-1.1
0.1227652160151477,0.65-1.1
0.12448921807664053,0.65-1.1
0.22488100633245375,0.65-1.1
0.17481799719719404,0.65-1.1
0.07471404230078618,0.65-1.1
0.06571828790302903,0.65-1.1
0.09028358477001928,0.65-1.1
0.15696628963719708,0.65-1.1
0.11145416970732211,0.65-1.1
0.06544406639204682,0.65-1.1
0.09252006168131119,0.65-1.1
0.15907429905186998,0.65-1.1
0.1358411439482517,0.65-1.1
0.0786394063080488,0.65-1.1
0.1994998824440529,0.65-1.1
0.18762945903984926,0.65-1.1
0.1759412587036141,0.65-1.1
0.09875435111799695,0.65-1.1
0.12660352626766982,0.65-1.1
0.06624152100593858,0.65-1.1
0.20316073453367983,0.65-1.1
0.07026207678782542,0.65-1.1
0.13788931545329822,0.65-1.1
0.1947189869994484,0.65-1.1
0.1361771724920102,0.65-1.1
0.10789767571039875,0.65-1.1
0.05679894786654649,0.65-1.1
0.1794022024328695,0.65-1.1
0.21031425504670134,0.65-1.1
0.06087832031518391,0.65-1.1
0.07641083150348109,0.65-1.1
0.07943617791133736,0.65-1.1
0.10193695696052502,0.65-1.1
0.12355348320206262,0.65-1.1
0.21188456957239687,0.65-1.1
0.19358120233371948,0.65-1.1
0.20546284500670542,0.65-1.1
0.1479104797056198,0.65-1.1
0.12834069417579455,0.65-1.1
0.12968430814011853,0.65-1.1
0.08813490981751117,0.65-1.1
0.10446978932633591,0.65-1.1
0.3214228025456851,0.65-1.1
0.11955564128316976,0.65-1.1
0.10128459796968732,0.65-1.1
0.08442652949589577,0.65-1.1
0.22161436396820136,0.65-1.1
0.10154509815606445,0.65-1.1
0.07426612715921091,0.65-1.1
0.14886870686796674,0.65-1.1
0.15518829927265507,0.65-1.1
0.13173481320494398,0.65-1.1
0.14736967203363568,0.65-1.1
0.16743890367178352,0.65-1.1
0.1778637899982112,0.65-1.1
0.15994206073774925,0.65-1.1
0.16337907118735442,0.65-1.1
0.07268873612795602,0.65-1.1
0.08327967852014245,0.65-1.1
0.2371450256109998,0.65-1.1
0.2918583113385275,0.65-1.1
0.10636892617157602,0.65-1.1
0.12918688505984557,0.65-1.1
0.1830013123809684,0.65-1.1
0.12665998281397206,0.65-1.1
0.21425093833923117,0.65-1.1
0.16902329209301198,0.65-1.1
0.24991324645593682,0.65-1.1
0.20773468319189,0.65-1.1
0.16628414955167117,0.65-1.1
0.1258601629840489,0.65-1.1
0.14354944467379707,0.65-1.1
0.35852861929965346,0.65-1.1
0.09428800117954375,0.65-1.1
0.1007629005741277,0.65-1.1
0.0665734908616283,0.65-1.1
0.0936273052592443,0.65-1.1
0.08366388095435248,0.65-1.1
0.10325207331921075,0.65-1.1
0.16534264166770596,0.65-1.1
0.2810306283677858,0.65-1.1
0.18114007395833087,0.65-1.1
0.06965235670660228,0.65-1.1
0.21194594229887256,0.65-1.1
0.1378362760059161,0.65-1.1
0.08184632212836486,0.65-1.1
0.09671972886436567,0.65-1.1
0.10005374866580731,0.65-1.1
0.20783581076550595,0.65-1.1
0.17449378542579602,0.65-1.1
0.18476800889324116,0.65-1.1
0.14549273720241346,0.65-1.1
0.10585062779233706,0.65-1.1
0.22028232006027443,0.65-1.1
0.19311046881722427,0.65-1.1
0.13412867771204168,0.65-1.1
0.10579476242120249,0.65-1.1
0.0722101060580345,0.65-1.1
0.12066474616227181,0.65-1.1
0.10540989005501174,0.65-1.1
0.20523262215085275,0.65-1.1
0.22648288495076088,0.65-1.1
0.09786604208259878,0.65-1.1
0.228385600965561,0.65-1.1
0.2153528144993598,0.65-1.1
0.14423504055144235,0.65-1.1
0.14727598066252576,0.65-1.1
0.18942753344289706,0.65-1.1
0.1427093202352228,0.65-1.1
0.07564938997567397,0.65-1.1
0.06920831593164133,0.65-1.1
0.11034278475752002,0.65-1.1
0.08865497814045238,0.65-1.1
0.14294572148757476,0.65-1.1
0.23146035941856605,0.65-1.1
0.12964537836644136,0.65-1.1
0.12190866435786867,0.65-1.1
0.5143756632493501,0.65-1.1
0.14210792787507592,0.65-1.1
0.26404424707815566,0.65-1.1
0.0808550010854581,0.65-1.1
0.16547074844581824,0.65-1.1
0.32372519321507587,0.65-1.1
0.15964751413726444,0.65-1.1
0.21062284568056053,0.65-1.1
0.09408381265925089,0.65-1.1
0.11494240273248253,0.65-1.1
0.13182930798010253,0.65-1.1
0.2199329358203756,0.65-1.1
0.07120188055767954,0.65-1.1
0.06481349070472549,0.65-1.1
0.049618531151428384,0.65-1.1
0.1543511167632883,0.65-1.1
0.13294197870476707,0.65-1.1
0.092398023420614,0.65-1.1
0.14628762529454914,0.65-1.1
0.11709160510409981,0.65-1.1
0.21411546181782,0.65-1.1
0.08796709929338135,0.65-1.1
0.15519733485073567,0.65-1.1
0.1029818489450752,0.65-1.1
0.11571502409287031,0.65-1.1
0.06500427504185596,0.65-1.1
0.1260883764217006,0.65-1.1
0.14537931818963618,0.65-1.1
0.04747873758464389,0.65-1.1
0.12030002981425006,0.65-1.1
0.12690967018146196,0.65-1.1
0.13942745156976946,0.65-1.1
0.1324036555220963,0.65-1.1
0.11768149866596818,0.65-1.1
0.15776189063706236,0.65-1.1
0.06722527317007544,0.65-1.1
0.13294286173788364,0.65-1.1
0.374551941267027,0.65-1.1
0.09155134011566557,0.65-1.1
0.10102821039250436,0.65-1.1
0.11585157161316,0.65-1.1
0.08074362779190533,0.65-1.1
0.08695646888208416,0.65-1.1
0.11999885706498824,0.65-1.1
0.08427580944130836,0.65-1.1
0.23595591362984122,0.65-1.1
0.08910088811512797,0.65-1.1
0.18372799025682635,0.65-1.1
0.15115692773289538,0.65-1.1
0.14464064184851255,0.65-1.1
0.1476916974266311,0.65-1.1
0.09321918374891833,0.65-1.1
0.07705437620417965,0.65-1.1
0.20465700334680578,0.65-1.1
0.15987934866884168,0.65-1.1
0.11241944308021777,0.65-1.1
0.30786497853161526,0.65-1.1
0.1479706271637493,0.65-1.1
0.19093491500230425,0.65-1.1
0.05071502398714838,0.65-1.1
0.09373754349540431,0.65-1.1
0.11159152897448361,0.65-1.1
0.16735460928418638,0.65-1.1
0.15740631197188273,0.65-1.1
0.2281699959619473,0.65-1.1
0.2111334397094141,0.65-1.1
0.1482184710223773,0.65-1.1
0.24911570112703196,0.65-1.1
0.2158755987314913,0.65-1.1
0.07811604762733985,0.65-1.1
0.09055942103968108,0.65-1.1
0.17921890580759578,0.65-1.1
0.133367836937629,0.65-1.1
0.15190606721624555,0.65-1.1
0.18660859399531193,0.65-1.1
0.16576161079706808,0.65-1.1
0.1587931588117054,0.65-1.1
0.16573036403684163,0.65-1.1
0.08353334975384699,0.65-1.1
0.081839938829533,0.65-1.1
0.12729940781996285,0.65-1.1
0.07475777132432054,0.65-1.1
0.1677556426693723,0.65-1.1
0.07068119898918741,0.65-1.1
0.16896534530817042,0.65-1.1
0.05865736212680528,0.65-1.1
0.12410704547905742,0.65-1.1
0.07341669486055301,0.65-1.1
0.10706392357511728,0.65-1.1
0.06448644720105204,0.65-1.1
0.20931381060210963,0.65-1.1
0.14702752969965652,0.65-1.1
0.09810553344980694,0.65-1.1
0.16398769899703047,0.65-1.1
0.11801087355426526,0.65-1.1
0.17520808670067461,0.65-1.1
0.07762198962975972,0.65-1.1
0.1002513328699107,0.65-1.1
0.09223679584007062,0.65-1.1
0.11806015543100525,0.65-1.1
0.050017085232456,0.65-1.1
0.10740393312176488,0.65-1.1
0.13242978226510904,0.65-1.1
0.11448165540693502,0.65-1.1
0.10076748540364454,0.65-1.1
0.14234364592028478,0.65-1.1
0.17472031185821021,0.65-1.1
0.3247770664183787,0.65-1.1
0.12808614352528044,0.65-1.1
0.09790942177214076,0.65-1.1
0.1358289420946897,0.65-1.1
0.18999748013041465,0.65-1.1
0.09275107500617388,0.65-1.1
0.33374595879369934,0.65-1.1
0.19272975703052958,0.65-1.1
0.12119813026385767,0.65-1.1
0.11154276934483984,0.65-1.1
0.2128220505835115,0.65-1.1
0.08592512422842971,0.65-1.1
0.07851360532114808,0.65-1.1
0.4121062409400664,0.65-1.1
0.08598580810829026,0.65-1.1
0.08422090993699366,0.65-1.1
0.11720081161237596,0.65-1.1
0.05045652772475354,0.65-1.1
0.15418987690284378,0.65-1.1
0.07769663360371362,0.65-1.1
0.08448144343664171,0.65-1.1
0.19236673799429937,0.65-1.1
0.12018858587180245,0.65-1.1
0.1953968090371254,0.65-1.1
0.11283310121483887,0.65-1.1
0.1720045527759387,0.65-1.1
0.14416635422246063,0.65-1.1
0.08758446748328491,0.65-1.1
0.14577231680880018,0.65-1.1
0.12135477321999824,0.65-1.1
0.15119665518990882,0.65-1.1
0.2376877541490413,0.65-1.1
0.09192625142483385,0.65-1.1
0.17652072305595773,0.65-1.1
0.07682559267265468,0.65-1.1
0.258028021545743,0.65-1.1
0.1603207019008957,0.65-1.1
0.0831077858202591,0.65-1.1
0.14510853816802952,0.65-1.1
0.17720600260768857,0.65-1.1
0.08462019358921948,0.65-1.1
0.06026381942413147,0.65-1.1
